state,Q4_1999,Q4_2000,Q4_2001,Q4_2002,Q4_2003,Q4_2004,Q4_2005,Q4_2006,Q4_2007,Q4_2008,Q4_2009,Q4_2010,Q4_2011,Q4_2012,Q4_2013,Q4_2014,Q4_2015,Q4_2016
  18200 ,  20010 ,  21060 ,  22650 ,  26540 ,  28660 ,  30670 ,  32830 ,  35950 ,  37640 ,  36400 ,  34820 ,  36450 ,  36410 ,  35550 ,  35890 ,  36510 ,  37170 
  13290 ,  14220 ,  15220 ,  16710 ,  18640 ,  19980 ,  18480 ,  22010 ,  25000 ,  26890 ,  26370 ,  25660 ,  27050 ,  27680 ,  27070 ,  27710 ,  28650 ,  29430 
  17420 ,  18710 ,  19590 ,  21360 ,  24910 ,  28530 ,  30370 ,  33440 ,  37640 ,  40030 ,  39380 ,  38090 ,  39510 ,  39880 ,  39460 ,  40820 ,  40360 ,  42240 
  20760 ,  23070 ,  24500 ,  27040 ,  30680 ,  33200 ,  35360 ,  38150 ,  42320 ,  44720 ,  43650 ,  42530 ,  43340 ,  42950 ,  41540 ,  41720 ,  41880 ,  42840 
  15210 ,  16560 ,  17280 ,  18260 ,  21340 ,  22610 ,  24300 ,  26130 ,  28880 ,  30210 ,  30280 ,  30380 ,  32610 ,  34980 ,  36320 ,  38040 ,  39510 ,  40660 
  17900 ,  18490 ,  19960 ,  21490 ,  25120 ,  28160 ,  30030 ,  31880 ,  33430 ,  34610 ,  34300 ,  32010 ,  35840 ,  36360 ,  35170 ,  35620 ,  36820 ,  37720 
  24530 ,  26460 ,  26700 ,  30490 ,  37110 ,  42530 ,  46780 ,  51200 ,  54260 ,  56160 ,  54280 ,  52150 ,  53330 ,  52970 ,  51880 ,  51690 ,  52270 ,  53510 
  27490 ,  27720 ,  29450 ,  33010 ,  39420 ,  44590 ,  49420 ,  54770 ,  60550 ,  63620 ,  62190 ,  60790 ,  61700 ,  60600 ,  57880 ,  57600 ,  55800 ,  56420 
  19010 ,  20660 ,  21610 ,  24230 ,  27760 ,  29630 ,  32550 ,  34970 ,  39380 ,  41910 ,  40200 ,  39060 ,  39530 ,  39470 ,  37670 ,  37920 ,  37990 ,  38250 
  26950 ,  29400 ,  30530 ,  34240 ,  40110 ,  46050 ,  54040 ,  64480 ,  73730 ,  73720 ,  65340 ,  57640 ,  53370 ,  50090 ,  45270 ,  45180 ,  46260 ,  47670 
  21640 ,  23090 ,  23960 ,  26900 ,  31250 ,  35260 ,  38780 ,  43380 ,  48030 ,  49530 ,  48710 ,  47720 ,  48990 ,  48900 ,  47360 ,  47220 ,  46930 ,  47760 
  19800 ,  22490 ,  23330 ,  25530 ,  29560 ,  31600 ,  33080 ,  34930 ,  36430 ,  37940 ,  36620 ,  35290 ,  36280 ,  35970 ,  34760 ,  35160 ,  35740 ,  36100 
  13950 ,  15290 ,  16540 ,  18180 ,  20680 ,  23040 ,  23470 ,  25230 ,  27870 ,  29560 ,  29060 ,  28940 ,  30400 ,  31210 ,  30350 ,  31090 ,  31930 ,  32520 
  24580 ,  27160 ,  27760 ,  30330 ,  34910 ,  38420 ,  40950 ,  46000 ,  51390 ,  54210 ,  52370 ,  49850 ,  50580 ,  49530 ,  48740 ,  49010 ,  49550 ,  50690 
