 state , Q4_1999 , Q4_2000 , Q4_2001 , Q4_2002 , Q4_2003 , Q4_2004 , Q4_2005 , Q4_2006 , Q4_2007 , Q4_2008 , Q4_2009 , Q4_2010 , Q4_2011 , Q4_2012 , Q4_2013 , Q4_2014 , Q4_2015 , Q4_2016 
   1940 ,  2160 ,  2340 ,  2600 ,  2850 ,  2730 ,  2980 ,  3040 ,  3080 ,  2990 ,  2740 ,  2660 ,  2760 ,  2980 ,  3090 ,  3380 ,  3700 ,  3950 
   1330 ,  1430 ,  1820 ,  2100 ,  2310 ,  2390 ,  2350 ,  2840 ,  3070 ,  3130 ,  2830 ,  2900 ,  3030 ,  3370 ,  3530 ,  3890 ,  4270 ,  4590 
   1490 ,  1550 ,  1740 ,  2040 ,  2290 ,  2340 ,  2510 ,  2910 ,  2990 ,  2920 ,  2620 ,  2640 ,  2790 ,  3000 ,  3110 ,  3380 ,  3630 ,  3800 
   1980 ,  2340 ,  2620 ,  2870 ,  3090 ,  3200 ,  3370 ,  3490 ,  3630 ,  3580 ,  3250 ,  3180 ,  3260 ,  3520 ,  3660 ,  3950 ,  4290 ,  4640 
   1470 ,  1670 ,  1840 ,  2240 ,  2330 ,  2310 ,  2410 ,  2540 ,  2600 ,  2570 ,  2350 ,  2540 ,  3050 ,  3470 ,  3870 ,  4190 ,  4510 ,  4910 
   1340 ,  1520 ,  1660 ,  1940 ,  2090 ,  2250 ,  2560 ,  2620 ,  2820 ,  2820 ,  2640 ,  2630 ,  2860 ,  3080 ,  3190 ,  3410 ,  3660 ,  3860 
   2580 ,  2530 ,  2610 ,  2970 ,  3440 ,  3330 ,  3760 ,  3850 ,  3760 ,  3710 ,  3480 ,  3390 ,  3470 ,  3740 ,  3960 ,  4320 ,  4730 ,  5020 
   1690 ,  2010 ,  2280 ,  2550 ,  2960 ,  3160 ,  3270 ,  3220 ,  3070 ,  3030 ,  2910 ,  2960 ,  3090 ,  3180 ,  3230 ,  3410 ,  3630 ,  3800 
   2060 ,  2260 ,  2490 ,  2860 ,  3300 ,  3400 ,  3730 ,  4040 ,  4280 ,  4300 ,  3850 ,  3690 ,  3770 ,  3990 ,  4090 ,  4500 ,  4910 ,  5220 
   2020 ,  2360 ,  2750 ,  3130 ,  3670 ,  3950 ,  4210 ,  4470 ,  4500 ,  4380 ,  3660 ,  3350 ,  3330 ,  3490 ,  3650 ,  4010 ,  4440 ,  4800 
   1340 ,  1570 ,  1830 ,  2010 ,  2410 ,  2570 ,  2850 ,  2930 ,  2710 ,  2630 ,  2540 ,  2610 ,  2740 ,  2870 ,  2930 ,  3110 ,  3350 ,  3470 
   1590 ,  1820 ,  2080 ,  2530 ,  2820 ,  2970 ,  2980 ,  2980 ,  3020 ,  2980 ,  2760 ,  2760 ,  2900 ,  3110 ,  3220 ,  3510 ,  3800 ,  4010 
   1750 ,  1910 ,  2200 ,  2550 ,  2780 ,  2760 ,  2980 ,  3180 ,  3410 ,  3520 ,  3450 ,  3420 ,  3620 ,  3980 ,  4160 ,  4530 ,  4860 ,  4960 
   1750 ,  1880 ,  2030 ,  2190 ,  2530 ,  2570 ,  2840 ,  2930 ,  2920 ,  2810 ,  2470 ,  2290 ,  2320 ,  2480 ,  2620 ,  2900 ,  3220 ,  3510 
   1620 ,  1770 ,  2080 ,  2410 ,  2710 ,  2650 ,  2860 ,  2880 ,  2900 ,  2880 ,  2720 ,  2730 ,  2890 ,  3080 ,  3160 ,  3420 ,  3680 ,  3880 
   1600 ,  1520 ,  1540 ,  1920 ,  2340 ,  2360 ,  2650 ,  2750 ,  2690 ,  2470 ,  2390 ,  2400 ,  2470 ,  2840 ,  2920 ,  3000 ,  3040 ,  3190 
   1940 ,  1880 ,  2130 ,  2090 ,  2570 ,  2680 ,  2780 ,  2800 ,  2640 ,  2510 ,  2350 ,  2360 ,  2450 ,  2580 ,  2660 ,  2870 ,  3210 ,  3420 
   1820 ,  2240 ,  2400 ,  2640 ,  2880 ,  2950 ,  3120 ,  3230 ,  3380 ,  3340 ,  3010 ,  2920 ,  2970 ,  3180 ,  3340 ,  3650 ,  3910 ,  4390 
   1560 ,  1880 ,  2100 ,  2330 ,  2720 ,  2680 ,  2740 ,  2990 ,  3200 ,  3020 ,  2780 ,  2820 ,  3170 ,  3420 ,  3620 ,  3800 ,  4000 ,  4220 
   1850 ,  2210 ,  2310 ,  2620 ,  2860 ,  3060 ,  3220 ,  3270 ,  3380 ,  3220 ,  2880 ,  2790 ,  2890 ,  3110 ,  3250 ,  3530 ,  3880 ,  4180 
   2780 ,  3100 ,  3400 ,  3770 ,  3940 ,  3800 ,  4130 ,  4320 ,  4600 ,  4730 ,  4380 ,  4220 ,  4380 ,  4790 ,  5010 ,  5480 ,  6070 ,  6370 
   1880 ,  2040 ,  2160 ,  2490 ,  2990 ,  3050 ,  3370 ,  3580 ,  3930 ,  3890 ,  3510 ,  3310 ,  3350 ,  3600 ,  3840 ,  4150 ,  4490 ,  4780 
   1850 ,  2300 ,  2550 ,  2900 ,  3240 ,  3330 ,  3580 ,  3660 ,  3580 ,  3480 ,  3230 ,  3190 ,  3300 ,  3540 ,  3660 ,  3920 ,  4220 ,  4480 
   1890 ,  2240 ,  2360 ,  2690 ,  2990 ,  2870 ,  3340 ,  3340 ,  3440 ,  3460 ,  3240 ,  3250 ,  3470 ,  3680 ,  3890 ,  4220 ,  4530 ,  4690 
   1910 ,  2300 ,  2350 ,  2520 ,  2890 ,  3010 ,  3140 ,  3220 ,  3250 ,  3210 ,  2930 ,  2780 ,  2790 ,  2940 ,  3080 ,  3350 ,  3670 ,  3960 
   1130 ,  1450 ,  1610 ,  1950 ,  2090 ,  2190 ,  2250 ,  2320 ,  2320 ,  2290 ,  2120 ,  2100 ,  2240 ,  2470 ,  2690 ,  2930 ,  3220 ,  3340 
   1560 ,  2210 ,  2300 ,  2550 ,  2790 ,  2830 ,  3010 ,  3200 ,  3310 ,  3320 ,  3050 ,  3140 ,  3380 ,  3670 ,  3740 ,  3960 ,  4250 ,  4360 
   2070 ,  2300 ,  2430 ,  2880 ,  3220 ,  3270 ,  3650 ,  4280 ,  4740 ,  4790 ,  4260 ,  4090 ,  4150 ,  4350 ,  4380 ,  4690 ,  5090 ,  5070 
   1830 ,  2080 ,  2340 ,  2640 ,  2960 ,  3040 ,  3240 ,  3360 ,  3360 ,  3310 ,  3030 ,  2950 ,  3050 ,  3270 ,  3420 ,  3720 ,  4070 ,  4340 
