 state , Q4_1999 , Q4_2000 , Q4_2001 , Q4_2002 , Q4_2003 , Q4_2004 , Q4_2005 , Q4_2006 , Q4_2007 , Q4_2008 , Q4_2009 , Q4_2010 , Q4_2011 , Q4_2012 , Q4_2013 , Q4_2014 , Q4_2015 , Q4_2016 
   11930 ,  13070 ,  13590 ,  14740 ,  18140 ,  19630 ,  21350 ,  23100 ,  25300 ,  26740 ,  25940 ,  25050 ,  24830 ,  24400 ,  23490 ,  23240 ,  23290 ,  23270 
   6510 ,  7240 ,  7980 ,  8670 ,  9930 ,  10980 ,  9600 ,  12300 ,  14240 ,  15500 ,  15310 ,  15040 ,  15120 ,  15000 ,  14430 ,  14340 ,  14530 ,  14570 
   11080 ,  11780 ,  12350 ,  13640 ,  16480 ,  18790 ,  20220 ,  22160 ,  26050 ,  28120 ,  27990 ,  27350 ,  27730 ,  27700 ,  27250 ,  27980 ,  27150 ,  28710 
   13260 ,  14790 ,  15690 ,  17520 ,  20500 ,  22350 ,  24110 ,  26460 ,  29730 ,  31610 ,  30990 ,  30310 ,  30230 ,  29520 ,  28150 ,  27730 ,  27480 ,  27390 
   7410 ,  7830 ,  7940 ,  8380 ,  11790 ,  12700 ,  14010 ,  14970 ,  16910 ,  17920 ,  18230 ,  18390 ,  19030 ,  20570 ,  21580 ,  22660 ,  23790 ,  24980 
   11770 ,  11430 ,  12450 ,  13190 ,  16900 ,  19430 ,  20830 ,  22400 ,  24030 ,  24990 ,  24950 ,  22760 ,  24450 ,  24400 ,  23260 ,  23170 ,  23820 ,  24030 
   16110 ,  17560 ,  17640 ,  19890 ,  25650 ,  30300 ,  33400 ,  37350 ,  39860 ,  40930 ,  39490 ,  37850 ,  37660 ,  36870 ,  35640 ,  34860 ,  34800 ,  35320 
   20320 ,  20000 ,  21200 ,  23910 ,  29060 ,  32690 ,  36570 ,  41380 ,  46060 ,  48180 ,  46810 ,  45880 ,  45470 ,  44300 ,  41950 ,  41280 ,  39100 ,  39240 
   12730 ,  13590 ,  14130 ,  16180 ,  19000 ,  19970 ,  22130 ,  23960 ,  27400 ,  29440 ,  28470 ,  27760 ,  27410 ,  26940 ,  25430 ,  25140 ,  24670 ,  24290 
   20270 ,  21780 ,  21970 ,  25040 ,  30020 ,  34420 ,  41280 ,  50570 ,  58450 ,  57910 ,  51120 ,  44980 ,  40550 ,  37460 ,  33050 ,  32570 ,  33010 ,  33590 
   14660 ,  15820 ,  16150 ,  18250 ,  21350 ,  24050 ,  26400 ,  30290 ,  34380 ,  35320 ,  34610 ,  33970 ,  33770 ,  33570 ,  32170 ,  31830 ,  31240 ,  31490 
   12720 ,  14450 ,  14940 ,  16420 ,  19590 ,  21260 ,  22250 ,  23690 ,  24490 ,  25550 ,  24620 ,  23590 ,  23080 ,  22490 ,  21410 ,  21200 ,  21230 ,  20950 
   8220 ,  8870 ,  9430 ,  10510 ,  12410 ,  13530 ,  14340 ,  15720 ,  17610 ,  18830 ,  18850 ,  18970 ,  18980 ,  19090 ,  18270 ,  18390 ,  18640 ,  18760 
   17690 ,  19660 ,  19830 ,  21910 ,  25890 ,  28270 ,  30000 ,  34410 ,  39060 ,  41170 ,  39920 ,  38050 ,  37560 ,  36380 ,  35620 ,  35530 ,  35690 ,  36140 
   11960 ,  12530 ,  13040 ,  14530 ,  16880 ,  18720 ,  20480 ,  22800 ,  24840 ,  26280 ,  25940 ,  25500 ,  25480 ,  25350 ,  24440 ,  24340 ,  24050 ,  24310 
   5760 ,  6920 ,  8330 ,  9930 ,  11260 ,  11890 ,  13460 ,  14500 ,  14450 ,  15920 ,  15840 ,  15760 ,  14520 ,  16040 ,  15350 ,  14910 ,  12880 ,  12530 
   15820 ,  17190 ,  16730 ,  18780 ,  24360 ,  27700 ,  31760 ,  35400 ,  38290 ,  39090 ,  37250 ,  35880 ,  35400 ,  34100 ,  32760 ,  31520 ,  31940 ,  32030 
   11320 ,  13890 ,  14320 ,  15870 ,  18490 ,  19800 ,  21270 ,  23510 ,  26440 ,  28190 ,  27470 ,  26830 ,  26480 ,  26000 ,  24770 ,  24540 ,  24550 ,  24810 
   8520 ,  9270 ,  10710 ,  12870 ,  17060 ,  18970 ,  20080 ,  23060 ,  24460 ,  24810 ,  24940 ,  24310 ,  25200 ,  25310 ,  23380 ,  23440 ,  23980 ,  24440 
   11530 ,  13790 ,  13760 ,  15070 ,  17270 ,  18500 ,  19740 ,  21550 ,  24310 ,  25860 ,  25410 ,  24650 ,  24450 ,  23980 ,  23120 ,  23270 ,  23410 ,  23380 
   10860 ,  11780 ,  12310 ,  13680 ,  16230 ,  17700 ,  18630 ,  19990 ,  22630 ,  24200 ,  24070 ,  23630 ,  23470 ,  23200 ,  22220 ,  22590 ,  23280 ,  23770 
   19550 ,  21600 ,  20390 ,  22190 ,  27260 ,  28760 ,  30770 ,  34580 ,  40400 ,  43320 ,  41700 ,  40120 ,  39670 ,  38240 ,  37470 ,  37680 ,  38240 ,  38910 
   20370 ,  22000 ,  22210 ,  24320 ,  29280 ,  34060 ,  38630 ,  45120 ,  50310 ,  52000 ,  50360 ,  48360 ,  48020 ,  47250 ,  46250 ,  46320 ,  46180 ,  45830 
   13430 ,  15540 ,  15520 ,  17050 ,  19800 ,  21160 ,  22650 ,  25300 ,  28190 ,  29680 ,  29420 ,  28740 ,  29130 ,  28750 ,  28300 ,  28020 ,  27700 ,  27970 
   22060 ,  25540 ,  25100 ,  27030 ,  32040 ,  34590 ,  37330 ,  42080 ,  48450 ,  51320 ,  50040 ,  47910 ,  47130 ,  46150 ,  44280 ,  44160 ,  43980 ,  44640 
   13480 ,  15330 ,  14520 ,  15500 ,  19460 ,  20330 ,  23610 ,  26160 ,  28180 ,  28900 ,  28370 ,  27240 ,  27230 ,  26230 ,  25590 ,  25310 ,  25390 ,  25390 
   5710 ,  7440 ,  7450 ,  7990 ,  9300 ,  10420 ,  11140 ,  12460 ,  13780 ,  14870 ,  14540 ,  14850 ,  14890 ,  15100 ,  14620 ,  14720 ,  14910 ,  14850 
   10750 ,  11340 ,  12420 ,  13750 ,  16560 ,  18630 ,  20730 ,  22660 ,  26890 ,  29340 ,  29730 ,  29060 ,  29020 ,  29120 ,  28420 ,  28940 ,  30480 ,  30400 
   15870 ,  17360 ,  17670 ,  19590 ,  23740 ,  26590 ,  29230 ,  33400 ,  37250 ,  38490 ,  36810 ,  35010 ,  34200 ,  33230 ,  31630 ,  31520 ,  31330 ,  31590 
