 state , Q4_1999 , Q4_2000 , Q4_2001 , Q4_2002 , Q4_2003 , Q4_2004 , Q4_2005 , Q4_2006 , Q4_2007 , Q4_2008 , Q4_2009 , Q4_2010 , Q4_2011 , Q4_2012 , Q4_2013 , Q4_2014 , Q4_2015 , Q4_2016 
   1990 ,  2180 ,  2380 ,  2590 ,  2660 ,  2740 ,  2800 ,  2850 ,  3060 ,  3140 ,  2860 ,  2590 ,  2500 ,  2450 ,  2330 ,  2350 ,  2410 ,  2490 
   1520 ,  1720 ,  1880 ,  2070 ,  2180 ,  2170 ,  2010 ,  2040 ,  2280 ,  2320 ,  2060 ,  1820 ,  1760 ,  1740 ,  1650 ,  1650 ,  1740 ,  1850 
   1970 ,  2250 ,  2410 ,  2580 ,  2670 ,  2880 ,  2900 ,  2980 ,  3200 ,  3310 ,  3000 ,  2740 ,  2710 ,  2630 ,  2500 ,  2530 ,  2590 ,  2730 
   2470 ,  2780 ,  2970 ,  3160 ,  2960 ,  3010 ,  3050 ,  3090 ,  3350 ,  3490 ,  3180 ,  2990 ,  2900 ,  2590 ,  2470 ,  2500 ,  2600 ,  2710 
   1970 ,  2240 ,  2380 ,  2580 ,  2700 ,  2750 ,  2980 ,  3050 ,  3170 ,  3190 ,  2970 ,  2750 ,  2640 ,  2560 ,  2450 ,  2500 ,  2680 ,  2810 
   2070 ,  2370 ,  2480 ,  2670 ,  2740 ,  2900 ,  2970 ,  3070 ,  3120 ,  3140 ,  2900 ,  2640 ,  2590 ,  2520 ,  2410 ,  2440 ,  2510 ,  2640 
   2590 ,  2720 ,  2950 ,  3200 ,  3230 ,  3430 ,  3550 ,  3750 ,  4090 ,  4270 ,  3880 ,  3510 ,  3450 ,  3370 ,  3200 ,  3170 ,  3220 ,  3310 
   2930 ,  3050 ,  3360 ,  3440 ,  3430 ,  3540 ,  3630 ,  3780 ,  4180 ,  4390 ,  4060 ,  3690 ,  3690 ,  3650 ,  3460 ,  3510 ,  3620 ,  3730 
   1950 ,  2230 ,  2420 ,  2700 ,  2750 ,  2880 ,  2860 ,  2890 ,  3090 ,  3180 ,  2890 ,  2680 ,  2600 ,  2540 ,  2360 ,  2390 ,  2460 ,  2550 
   2590 ,  2880 ,  3080 ,  3400 ,  3400 ,  3170 ,  3160 ,  3490 ,  4150 ,  4480 ,  4000 ,  3380 ,  3050 ,  2910 ,  2660 ,  2650 ,  2810 ,  3000 
   2990 ,  3120 ,  3210 ,  3480 ,  3490 ,  3570 ,  3660 ,  3730 ,  4020 ,  4150 ,  3820 ,  3510 ,  3440 ,  3390 ,  3250 ,  3270 ,  3380 ,  3520 
   2160 ,  2370 ,  2550 ,  2800 ,  2890 ,  3030 ,  3040 ,  3160 ,  3460 ,  3560 ,  3320 ,  3040 ,  2970 ,  2560 ,  2420 ,  2430 ,  2480 ,  2570 
   1760 ,  2060 ,  2200 ,  2420 ,  2450 ,  2530 ,  2560 ,  2610 ,  2820 ,  2880 ,  2560 ,  2330 ,  2280 ,  2240 ,  2090 ,  2120 ,  2230 ,  2330 
   2300 ,  2640 ,  2710 ,  2930 ,  2960 ,  3040 ,  2990 ,  3050 ,  3290 ,  3520 ,  3350 ,  3090 ,  2930 ,  2820 ,  2680 ,  2680 ,  2720 ,  2800 
   2230 ,  2410 ,  2590 ,  2790 ,  2820 ,  2950 ,  2980 ,  3050 ,  3290 ,  3350 ,  3080 ,  2850 ,  2810 ,  2760 ,  2650 ,  2710 ,  2790 ,  2900 
  790 ,  870 ,  890 ,  800 ,  930 , 1040 ,  1190 ,  1410 ,  1650 ,  1570 ,  1490 ,  1370 ,  1240 ,  1200 ,  1150 ,  1200 ,  1240 ,  1350 
   2540 ,  2670 ,  2840 ,  3020 ,  2960 ,  3020 ,  3100 ,  3280 ,  3630 ,  3710 ,  3390 ,  3100 ,  3050 ,  3010 ,  2890 ,  2940 ,  3010 ,  3110 
   2160 ,  2680 ,  2680 ,  2800 ,  2670 ,  2730 ,  2790 ,  2850 ,  3080 ,  3220 ,  2770 ,  2540 ,  2460 ,  2390 ,  2280 ,  2300 ,  2380 ,  2500 
   2050 ,  2380 ,  2610 ,  2960 ,  2990 ,  3070 ,  3100 ,  3040 ,  3190 ,  3110 ,  2920 ,  2610 ,  2560 ,  2530 ,  2480 ,  2400 ,  2500 ,  2650 
   2180 ,  2540 ,  2580 ,  2640 ,  2690 ,  2730 ,  2630 ,  2680 ,  2960 ,  2990 ,  2690 ,  2440 ,  2360 ,  2290 ,  2180 ,  2220 ,  2270 ,  2360 
   2330 ,  2680 ,  2870 ,  3110 ,  3130 ,  3140 ,  3170 ,  3210 ,  3450 ,  3540 ,  3200 ,  2900 ,  2800 ,  2750 ,  2590 ,  2640 ,  2760 ,  2940 
   1910 ,  2250 ,  2580 ,  2730 ,  2590 ,  2690 ,  2790 ,  2840 ,  3090 ,  3340 ,  3110 ,  2870 ,  2800 ,  2730 ,  2570 ,  2610 ,  2640 ,  2750 
   2700 ,  2990 ,  3140 ,  3290 ,  3220 ,  3260 ,  3210 ,  3380 ,  3740 ,  3990 ,  3710 ,  3450 ,  3400 ,  3340 ,  3220 ,  3330 ,  3460 ,  3570 
   2320 ,  2580 ,  2790 ,  2920 ,  2910 ,  3000 ,  3020 ,  3110 ,  3250 ,  3410 ,  3240 ,  2810 ,  2760 ,  2770 ,  2740 ,  2780 ,  2810 ,  2880 
   2460 ,  2900 ,  2980 ,  3190 ,  3210 ,  3320 ,  3280 ,  3340 ,  3660 ,  3900 ,  3680 ,  3420 ,  3320 ,  3260 ,  3100 ,  3100 ,  3140 ,  3240 
   2000 ,  2270 ,  2220 ,  2450 ,  2510 ,  2620 ,  2810 ,  2850 ,  3130 ,  3250 ,  3020 ,  2750 ,  2650 ,  2510 ,  2380 ,  2420 ,  2440 ,  2530 
   1800 ,  2270 ,  2350 ,  2460 ,  2530 ,  2640 ,  2430 ,  2520 ,  2700 ,  2780 ,  2530 ,  2320 ,  2230 ,  2040 ,  1910 ,  1960 ,  2040 ,  2160 
   2260 ,  2600 ,  2760 ,  3020 ,  3040 ,  3060 ,  3060 ,  3010 ,  3350 ,  3440 ,  3220 ,  2880 ,  2820 ,  2670 ,  2620 ,  2620 ,  2700 ,  2800 
   2370 ,  2580 ,  2720 ,  2940 ,  2960 ,  3040 ,  3060 ,  3170 ,  3490 ,  3670 ,  3370 ,  3050 ,  2950 ,  2850 ,  2710 ,  2730 ,  2800 ,  2930 
